3.4028235e38	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1540.92504883	1608.48339844	1695.81811523	1749.40039063	1779.53613281	1798.74121094	1818.09545898	1837.61889648	1857.71142578	1877.97607422	1898.45678711	1919.43432617	1940.69042969	1962.44384766	1984.2097168	2006.01171875	2028.10229492	2050.52294922	2073.234375	2096.2578125	2119.42358398	2142.78222656	2166.41259766	2190.18286133	2214.18139648	2238.64355469	2263.484375	2289.39257813	2315.87792969	2342.78808594	2370.62329102	2398.91113281	2427.71191406	2457.09985352	2486.87524414	2517.27416992	2548.16748047	2579.27001953	2610.62353516	2641.98193359	2673.34326172	2704.70874023	2736.07666016	2767.44702148	2799.12084961	2830.80419922	2862.48681641	2893.90185547	2925.35693359	2957.04052734	2988.72338867	3020.35498047	3051.7109375	3083.29125977	3133.86669922	3768.54589844	4239	4523.33984375	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4548.84765625	4545.50390625	4530.265625	4519.1875	4534.85546875	4551.75	4568.78515625	4581.0078125	4594.21484375	4608.30078125	4624.23828125	4640.73828125	4657.9765625	4675.76953125	4694.1015625	4713.55078125	4733.92578125	4754.70703125	4775.734375	4796.76953125	4817.81640625	4838.84375	5126.06640625	5714.97265625	6483.4765625	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1540.25927734	1606.88061523	1693.22216797	1746.40869141	1776.56689453	1796.08496094	1815.75390625	1835.59375	1855.72265625	1875.9921875	1896.47338867	1917.45141602	1938.70922852	1960.46923828	1982.43847656	2004.54736328	2026.94799805	2049.51782227	2072.23681641	2095.26733398	2118.43725586	2141.79589844	2165.42651367	2189.19702148	2213.19555664	2237.88232422	2262.98876953	2288.9074707	2315.39526367	2342.30200195	2370.14135742	2398.42993164	2427.2277832	2456.89648438	2486.87548828	2517.27441406	2548.17382813	2579.28344727	2610.64453125	2642.00561523	2673.39648438	2705.07495117	2736.92456055	2768.92529297	2800.92651367	2832.79833984	2864.48144531	2896.16113281	2927.93066406	2959.93139648	2991.70361328	3023.28637695	3054.3293457	3085.39941406	3133.86645508	3721.0534668	4188.09765625	4518.9765625	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4561.06640625	4593.26953125	4801.9453125	5011.73046875	5049.0078125	5086.28125	5123.5546875	5160.828125	5198.1015625	5235.375	5272.6484375	5309.92578125	5347.19921875	5384.47265625	5421.74609375	5459.01953125	5496.29296875	5533.56640625	5570.83984375	5608.1171875	5645.3828125	5682.45703125	5991.43359375	6608.56640625	6859.89453125	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1539.81762695	1605.76708984	1691.12646484	1743.72192383	1773.56713867	1793.08569336	1812.75512695	1832.59570313	1852.72485352	1873.10375977	1893.90234375	1915.20068359	1936.70922852	1958.46923828	1980.43847656	2002.54736328	2024.94873047	2047.68774414	2070.72460938	2094.07641602	2117.43701172	2140.79589844	2164.69482422	2188.69458008	2212.69726563	2237.15454102	2261.99023438	2287.90893555	2314.39672852	2341.31396484	2369.47094727	2398.07861328	2427.19750977	2456.89672852	2486.98486328	2517.70092773	2548.92089844	2580.35180664	2612.03125	2643.71289063	2675.39550781	2707.07470703	2739.09350586	2771.41186523	2804.04174805	2836.42333984	2868.42724609	2900.15698242	2931.92675781	2963.92895508	2995.70214844	3027.23608398	3057.95996094	3088.71557617	3135.44384766	3676.6574707	4139.921875	4514.84765625	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4562.38671875	4598.4296875	4805.453125	5012.74609375	5050.01953125	5087.29296875	5124.5703125	5161.84375	5199.1171875	5236.390625	5273.6640625	5310.9375	5348.2109375	5385.48828125	5422.76171875	5460.03515625	5497.30859375	5534.58203125	5571.85546875	5609.12890625	5639.234375	5447.06640625	5841.48046875	6900.6953125	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1539.37597656	1604.65356445	1689.03076172	1741.22387695	1771.06323242	1790.58569336	1810.25561523	1830.09301758	1850.51342773	1871.10327148	1891.90234375	1913.20068359	1934.70922852	1956.46972656	1978.43969727	2000.57910156	2023.29711914	2046.1862793	2069.2265625	2092.57543945	2116.06518555	2139.74560547	2163.69482422	2187.78393555	2212.10375977	2236.65283203	2261.49121094	2287.40600586	2314.08300781	2341.3112793	2369.46850586	2398.0769043	2427.1965332	2457.18359375	2487.48168945	2518.20288086	2549.42041016	2580.84863281	2612.53222656	2644.21313477	2675.9230957	2707.92333984	2740.09277344	2772.41113281	2805.04150391	2837.42333984	2869.42749023	2901.15795898	2933.01757813	2965.33764648	2997.4309082	3029.2355957	3059.96069336	3090.90209961	3136.60546875	3635.34716797	4095.21264648	4511.015625	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4563.578125	4603.08203125	4808.62109375	5013.671875	5050.9453125	5088.22265625	5125.49609375	5162.76953125	5200.04296875	5237.31640625	5274.58984375	5311.86328125	5349.140625	5386.4140625	5423.6875	5460.9609375	5498.234375	5535.5078125	5572.78125	5610.0546875	5648.3671875	5718.8125	6129.3671875	6925.37109375	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1538.71386719	1603.05810547	1686.43725586	1738.22460938	1768.07373047	1787.91381836	1807.75390625	1827.59472656	1848.01220703	1868.71044922	1889.83105469	1911.20019531	1932.70922852	1954.47021484	1976.64819336	1999.07568359	2021.7980957	2044.68774414	2067.72485352	2091.38476563	2115.06518555	2138.74560547	2162.69482422	2186.78393555	2211.10375977	2235.65307617	2260.49169922	2286.40649414	2313.08374023	2340.32202148	2368.796875	2397.72460938	2427.16601563	2457.18334961	2487.48168945	2518.20288086	2549.42089844	2580.91918945	2612.92016602	2644.92089844	2676.92114258	2708.921875	2741.09204102	2773.41113281	2806.04125977	2838.55200195	2870.8737793	2902.92504883	2934.92675781	2966.92871094	2998.70239258	3030.33618164	3061.69677734	3093.07763672	3137.82568359	3596.51757813	4053.13842773	4507.41015625	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4564.640625	4607.23828125	4811.45703125	5014.51171875	5051.78515625	5089.0625	5126.3359375	5163.609375	5200.8828125	5238.15625	5275.4296875	5312.703125	5349.9765625	5387.25390625	5424.52734375	5461.80078125	5499.07421875	5536.34765625	5573.62109375	5610.89453125	5656.5546875	5962.1015625	6387.09375	6947.46484375	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1538.27148438	1601.94311523	1684.34057617	1735.53735352	1765.07373047	1784.91430664	1804.90380859	1825.0625	1845.80053711	1866.70947266	1887.82983398	1909.19897461	1930.77783203	1952.85644531	1975.14648438	1997.5769043	2020.29589844	2043.35473633	2066.71362305	2090.38378906	2114.06445313	2137.74536133	2161.69458008	2185.78393555	2210.10473633	2234.88208008	2259.98876953	2285.90698242	2312.39477539	2339.32250977	2367.79736328	2396.8737793	2426.63183594	2456.97045898	2487.48022461	2518.20214844	2549.42089844	2580.91918945	2612.92016602	2644.92138672	2676.95239258	2709.27075195	2741.75976563	2774.39916992	2806.73217773	2838.92480469	2870.92651367	2902.92749023	2935.01782227	2967.33740234	2999.65942383	3031.83300781	3063.19775391	3094.55981445	3138.04345703	3557.34814453	4011.07275391	4503.8046875	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4565.62109375	4611.0703125	4814.078125	5015.296875	5052.5703125	5089.84375	5127.12109375	5164.39453125	5201.66796875	5238.94140625	5276.21484375	5313.48828125	5350.76171875	5388.0390625	5425.3125	5462.5859375	5499.859375	5537.1328125	5574.40625	5611.6796875	5663.80859375	6176.35546875	6614.05078125	6966.91796875	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1537.60864258	1600.34643555	1681.74658203	1732.5378418	1762.07373047	1781.91430664	1801.90429688	1822.06323242	1842.80200195	1863.82055664	1885.25854492	1906.94824219	1928.77783203	1950.85644531	1973.14697266	1995.60791016	2018.64477539	2041.85424805	2065.21655273	2088.57543945	2112.19433594	2136.19311523	2160.46337891	2184.78393555	2209.10473633	2233.88208008	2258.98876953	2284.90698242	2311.58325195	2338.81811523	2367.29785156	2396.22680664	2425.66455078	2455.97314453	2486.59204102	2517.63085938	2549.16992188	2580.91918945	2612.9206543	2645.13012695	2677.44873047	2709.77124023	2742.09204102	2774.41113281	2807.04150391	2839.55273438	2871.87524414	2903.92700195	2936.01782227	2968.33691406	3000.65893555	3032.88208008	3064.56518555	3096.24584961	3138.67407227	3514.32495117	3964.72265625	4499.83203125	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4566.3359375	4613.859375	4815.984375	5015.87109375	5053.1484375	5090.421875	5127.6953125	5164.96875	5202.2421875	5239.515625	5276.7890625	5314.06640625	5351.33984375	5388.61328125	5425.88671875	5463.16015625	5500.43359375	5537.70703125	5574.98046875	5612.2578125	5670.0234375	6363.0546875	6811.859375	6983.87109375	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1537.16577148	1599.23046875	1679.6496582	1729.85083008	1759.08398438	1779.24243164	1799.55200195	1820.0324707	1840.80175781	1861.8203125	1883.25854492	1904.94848633	1926.77880859	1948.8581543	1971.35668945	1994.10498047	2017.14526367	2040.35473633	2063.71386719	2087.38452148	2111.19433594	2135.19311523	2159.46337891	2183.78393555	2208.10449219	2232.88208008	2257.98876953	2283.9074707	2310.58398438	2337.82885742	2366.62524414	2395.87280273	2425.63183594	2455.97070313	2486.59008789	2517.62963867	2549.16943359	2580.98901367	2613.30761719	2645.62841797	2677.95019531	2710.26928711	2742.75927734	2775.40014648	2808.04052734	2840.55175781	2872.87426758	2904.92626953	2936.92822266	2968.93041992	3001.16064453	3033.48071289	3065.80249023	3097.93383789	3139.06835938	3463.3605957	3909.94873047	4495.13671875	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4566.4375	4614.25390625	4816.26171875	5015.95703125	5053.23046875	5090.50390625	5127.77734375	5165.0546875	5202.328125	5239.6015625	5276.875	5314.1484375	5351.421875	5388.6953125	5425.97265625	5463.24609375	5500.51953125	5537.79296875	5575.06640625	5612.265625	5674.8359375	6525.5546875	6984.25	6998.6484375	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1536.50244141	1597.6328125	1677.05541992	1727.04003906	1756.58056641	1776.74316406	1797.05297852	1817.52905273	1838.58935547	1859.81933594	1881.25830078	1902.94848633	1924.77880859	1946.8581543	1969.35742188	1992.13623047	2015.49414063	2039.02319336	2062.703125	2086.3840332	2110.1940918	2134.19287109	2158.46313477	2182.78393555	2207.10473633	2231.88305664	2256.99072266	2282.90942383	2309.58544922	2336.8293457	2365.62548828	2394.87304688	2424.63256836	2455.26	2486.19873047	2517.55981445	2549.41772461	2581.48583984	2613.80810547	2645.91967773	2677.95092773	2710.27001953	2742.76025391	2775.40112305	2808.04199219	2840.55395508	2872.87719727	2905.19702148	2937.51708984	2969.83959961	3002.16015625	3034.47998047	3066.80249023	3098.93408203	3138.18017578	3402.02758789	3844.53759766	4489.53125	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4566.1796875	4613.2578125	4815.57421875	5015.75	5053.0234375	5090.296875	5127.5703125	5164.84375	5202.12109375	5239.39453125	5276.66796875	5313.94140625	5351.21484375	5388.48828125	5425.76171875	5463.0390625	5500.3125	5537.5859375	5574.859375	5525.01953125	5450.6171875	6462.45703125	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1495	1536.05932617	1596.51635742	1674.95874023	1724.35351563	1753.59082031	1774.07104492	1794.55151367	1815.0324707	1836.08886719	1857.42651367	1879.18652344	1900.94799805	1922.84863281	1945.24536133	1968.06396484	1991.10400391	2014.14477539	2037.35473633	2060.71362305	2084.69238281	2108.8215332	2133.14160156	2157.4621582	2181.87231445	2206.51098633	2231.60961914	2256.98803711	2282.90673828	2309.39477539	2336.32250977	2364.79833984	2394.02416992	2424.1003418	2455.04858398	2486.30712891	2517.98608398	2549.91650391	2581.91772461	2613.91894531	2646.12890625	2678.47827148	2711.11914063	2743.76025391	2776.40112305	2809.04199219	2841.68310547	2874.32397461	2906.69677734	2939.01879883	2971.33837891	3003.66064453	3035.9831543	3068.30224609	3100.62304688	3138.02612305	3332.95019531	3770.55249023	4483.1875	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4565.7421875	4611.53515625	4814.3984375	5015.39453125	5052.66796875	5089.94140625	5127.21484375	5164.48828125	5201.765625	5239.0390625	5276.3125	5313.5859375	5350.859375	5388.1328125	5425.40625	5462.68359375	5499.95703125	5537.23046875	5574.50390625	5612.77734375	5677.50390625	6541.171875	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
